date,y_true,y_pred,smog_season,fold
2022-06-21,43.2,35.94646,0,2
2022-06-22,82.7,67.521965,0,2
2022-06-23,70.1,56.050068,0,2
2022-06-24,71.5,67.121864,0,2
2022-06-25,93.5,73.29912,0,2
2022-06-27,83.5,94.76014,0,2
2022-06-28,101.0,76.892,0,2
2022-06-29,89.6,71.04506,0,2
2022-06-30,57.5,54.076138,0,2
2022-07-01,31.7,56.30546,0,2
2022-07-02,71.1,57.309,0,2
2022-07-03,48.0,46.905422,0,2
2022-07-07,52.5,60.382484,0,2
2022-07-08,66.0,66.89997,0,2
2022-07-09,47.9,44.066658,0,2
2022-07-10,44.3,45.60315,0,2
2022-07-11,52.7,52.09798,0,2
2022-07-12,53.9,65.30396,0,2
2022-07-13,43.4,56.840782,0,2
2022-07-14,34.1,58.953083,0,2
2022-07-15,30.4,78.543724,0,2
2022-07-16,37.8,61.04222,0,2
2022-07-17,28.5,54.478542,0,2
2022-07-18,75.8,61.23453,0,2
2022-07-19,55.5,46.73135,0,2
2022-07-20,35.4,34.606937,0,2
2022-07-21,18.1,33.766186,0,2
2022-07-22,31.0,32.421684,0,2
2022-07-23,46.1,44.199978,0,2
2022-07-24,27.5,39.521255,0,2
2022-07-25,35.6,38.36894,0,2
2022-07-27,46.9,41.65514,0,2
2022-07-28,37.3,36.01025,0,2
2022-08-05,58.8,59.1313,0,2
2022-08-06,73.4,55.34723,0,2
2022-08-07,58.1,46.73584,0,2
2022-08-08,46.5,60.201176,0,2
2022-08-09,47.6,59.43488,0,2
2022-08-10,65.5,59.28585,0,2
2022-08-11,33.5,35.880974,0,2
2022-08-12,41.3,64.77843,0,2
2022-08-13,34.6,41.07871,0,2
2022-08-14,39.6,36.22121,0,2
2022-08-30,97.3,57.732838,0,2
2022-08-31,69.7,54.639496,0,2
2022-09-02,38.3,52.01621,0,2
2022-09-03,43.5,56.93957,0,2
2022-09-04,41.6,42.033325,0,2
2022-09-05,37.6,41.06008,0,2
2022-10-03,136.0,118.34734,1,2
2022-10-04,85.7,106.79224,1,2
2022-10-05,87.5,97.851494,1,2
2022-10-06,71.7,90.56923,1,2
2022-10-07,119.0,94.309395,1,2
2022-10-08,94.1,86.38703,1,2
2022-10-09,65.4,96.55926,1,2
2022-10-10,47.5,81.583664,1,2
2022-10-11,87.9,96.37327,1,2
2022-10-12,104.0,119.52515,1,2
2022-10-13,113.0,119.7908,1,2
2022-10-14,116.0,130.66751,1,2
2022-10-15,121.0,126.699036,1,2
2022-10-20,97.9,157.00394,1,2
2022-10-21,86.0,152.94136,1,2
2022-10-22,109.0,148.67824,1,2
2022-10-23,133.0,144.94905,1,2
2022-10-25,173.0,161.73721,1,2
2022-10-31,218.0,289.43304,1,2
